Three independent Ar reservoirs with Cu nanoparticles

65478 atoms
7 atom types

-3.61500000 288.61500000 xlo xhi
-47.50000000 47.50000000 ylo yhi
-47.50000000 47.50000000 zlo zhi

Masses

1 39.948  # Ar reservoir 1
2 39.948  # Ar reservoir 2
3 39.948  # Ar reservoir 3
4 63.546  # Cu nanoparticle 1
5 63.546  # Cu nanoparticle 2
6 63.546  # Cu nanoparticle 3
7 63.546  # fixed Cu walls

Atoms # atomic

161 7 -1.80750000 -43.88500000 1.30250000
162 7 -3.61500000 -42.07750000 1.30250000
163 7 -3.61500000 -43.88500000 3.11000000
164 7 -1.80750000 -42.07750000 3.11000000
165 7 -1.80750000 -43.88500000 4.91750000
166 7 -3.61500000 -42.07750000 4.91750000
167 7 -3.61500000 -43.88500000 6.72500000
168 7 -1.80750000 -42.07750000 6.72500000
169 7 -1.80750000 -43.88500000 8.53250000
170 7 -3.61500000 -42.07750000 8.53250000
171 7 -3.61500000 -43.88500000 10.34000000
172 7 -1.80750000 -42.07750000 10.34000000
173 7 -1.80750000 -43.88500000 12.14750000
174 7 -3.61500000 -42.07750000 12.14750000
175 7 -3.61500000 -43.88500000 13.95500000
176 7 -1.80750000 -42.07750000 13.95500000
177 7 -1.80750000 -43.88500000 15.76250000
178 7 -3.61500000 -42.07750000 15.76250000
179 7 -3.61500000 -43.88500000 17.57000000
180 7 -1.80750000 -42.07750000 17.57000000
181 7 -1.80750000 -43.88500000 19.37750000
182 7 -3.61500000 -42.07750000 19.37750000
183 7 -3.61500000 -43.88500000 21.18500000
184 7 -1.80750000 -42.07750000 21.18500000
185 7 -1.80750000 -43.88500000 22.99250000
186 7 -3.61500000 -42.07750000 22.99250000
187 7 -3.61500000 -43.88500000 24.80000000
188 7 -1.80750000 -42.07750000 24.80000000
189 7 -1.80750000 -43.88500000 26.60750000
190 7 -3.61500000 -42.07750000 26.60750000
191 7 -3.61500000 -43.88500000 28.41500000
192 7 -1.80750000 -42.07750000 28.41500000
193 7 -1.80750000 -43.88500000 30.22250000
194 7 -3.61500000 -42.07750000 30.22250000
195 7 -3.61500000 -43.88500000 32.03000000
196 7 -1.80750000 -42.07750000 32.03000000
197 7 -1.80750000 -43.88500000 33.83750000
198 7 -3.61500000 -42.07750000 33.83750000
199 7 -3.61500000 -43.88500000 35.64500000
200 7 -1.80750000 -42.07750000 35.64500000
201 7 -1.80750000 -43.88500000 37.45250000
202 7 -3.61500000 -42.07750000 37.45250000
203 7 -3.61500000 -43.88500000 39.26000000
204 7 -1.80750000 -42.07750000 39.26000000
205 7 -1.80750000 -43.88500000 41.06750000
206 7 -3.61500000 -42.07750000 41.06750000
207 7 -3.61500000 -43.88500000 42.87500000
208 7 -1.80750000 -42.07750000 42.87500000
