time_ps,Tar1,Tar2,Tar3,Tnp1_analytic,Tnp2_analytic,Tnp3_analytic
581.0,72.62476153065231,96.90058706335238,95.65538009060663,73.05633869451059,97.14143693011694,95.75744032177255
582.0,72.63659577699025,96.82948651237996,95.71306145447392,73.0676243392895,97.0712404892412,95.81476154812162
583.0,72.64877143879852,96.75833924458968,95.77046773043391,73.07924855550911,97.00099593969831,95.8718119797175
584.0,72.66128748565909,96.68714689431158,95.82759807192745,73.09121033069644,96.93070489774641,95.92859076941922
585.0,72.67414288241268,96.6159110946709,95.88445164134379,73.1035086476692,96.86036897850951,95.98509707894033
586.0,72.68733658917947,96.54463347754104,95.9410276100097,73.11614248455601,96.78998979593064,96.04133007883831
587.0,72.70086756138002,96.47331567349664,95.9973251581788,73.12911081481676,96.7195689627252,96.09728894850393
588.0,72.71473474975646,96.40195931176713,96.05334347502061,73.14241260726344,96.64910809033479,96.15297287615053
589.0,72.72893710039378,96.33056602019039,96.10908175860978,73.1560468260807,96.57860878888097,96.20838105880343
590.0,72.74347355474148,96.25913742516677,96.1645392159151,73.17001243084724,96.50807266711962,96.26351270228909
591.0,72.75834304963531,96.18767515161335,96.21971506278862,73.18430837655681,96.43750133239539,96.31836702122443
592.0,72.77354451731925,96.11618082291842,96.27460852395463,73.19893361363987,96.36689639059641,96.37294323900598
593.0,72.7890768854677,96.04465606089637,96.32921883299865,73.21388708798516,96.29625944610935,96.42724058779898
594.0,72.80493907720782,95.97310248574261,96.38354523235638,73.22916774096163,96.22559210177467,96.48125830852665
595.0,72.82113001114223,95.901521715989,96.43758697330259,73.24477450944056,96.15489595884219,96.53499565085916
596.0,72.83764860137164,95.82991536845937,96.49134331593993,73.26070632581771,96.08417261692686,96.58845187320266
597.0,72.85449375751791,95.75828505822533,96.5448135291878,73.27696211803591,96.01342367396477,96.64162624268832
598.0,72.87166438474719,95.68663239856245,96.59799689077107,73.29354080960766,95.94265072616956,96.69451803516128
599.0,72.88915938379321,95.61495900090657,96.65089268720877,73.31044131963797,95.87185536798891,96.74712653516947
600.0,72.90697765098088,95.54326647481037,96.7035002138028,73.3276625628474,95.8010391920614,96.79945103595264
