time,T1,T2,T3,kin1,kin2,kin3,mean_x1,mean_x2,mean_x3
23.6,0.2451645491154467,0.38950605613696926,0.5395401221081774,0.3478241354898142,0.4858689891596616,0.49239283669984923,-0.12817948182328612,0.04011797656598449,0.16457042703316904
23.8,0.24886617156959623,0.38481658930255525,0.5405279664884418,0.35843806703771774,0.5002835720959251,0.45842913033410737,-0.11253509024417056,0.02004830741693064,0.16472970504401424
24.0,0.2526255809147794,0.3802122906513175,0.5413728557944963,0.3640330167254855,0.5194099974718996,0.44907619404253174,-0.09272705837498747,-0.00023270731238973067,0.1577435573461215
24.2,0.256438615138856,0.375695610760976,0.5420765014607613,0.36473563608831683,0.5331481479439648,0.43989785310799634,-0.07044169453820862,-0.019794384018778945,0.14477935901425953
24.400000000000002,0.2603011374943701,0.37126888447299816,0.542640705393225,0.3671823824299676,0.5488675739014013,0.42906402877714284,-0.046580351375141306,-0.03832649671302182,0.1250828336334741
24.6,0.26420903957022984,0.36693433088125793,0.5430673569091055,0.361880321053549,0.549303472934772,0.42838653996935333,-0.021413908185907445,-0.05756285104372185,0.10015424772520527
24.8,0.26815824428727364,0.36269405341883154,0.543358429654488,0.3450260634732168,0.552795649809921,0.43930233130985763,0.004219769306770338,-0.07418121420457338,0.072873095407946
25.0,0.2721447088164798,0.35855004004119223,0.5435159785029212,0.3319189816233204,0.5385891520472744,0.44397859946878876,0.0298509023352334,-0.08801968443754855,0.04517311763881456
25.2,0.27616442741866276,0.35450416350401215,0.5435421364379183,0.3421288441636994,0.5087118138999578,0.46356502932110794,0.054389064254285226,-0.09916797532651818,0.016506446750447074
25.400000000000002,0.280213434204586,0.3505581817337308,0.5434391114222763,0.3496201352477589,0.4880604519702515,0.4854077895134962,0.07723878421229763,-0.10627067375681352,-0.012429803273856045
25.6,0.28428780581450686,0.34671373828900176,0.5432091832570846,0.3609642847033468,0.46611610649510515,0.5201724858021533,0.09793329950807415,-0.11046812687311021,-0.04006954936917147
25.8,0.28838366401625326,0.34297236291108435,0.5428547004332556,0.36539813957906936,0.4474608667813787,0.5379102523906433,0.115574023279237,-0.11088094517825246,-0.0643911614783588
26.0,0.2924971782210163,0.33933547216120585,0.542378076978371,0.36698762282055525,0.4423250569080037,0.5413240453548921,0.127296777463055,-0.10801463607220484,-0.08498010096189851
26.2,0.2966245679161266,0.33580437014287806,0.5417817893015884,0.3618791395177018,0.4330412956032903,0.5396380159240008,0.13407274116960421,-0.10071924568141866,-0.10203568990837923
26.400000000000002,0.30076210501416567,0.33238024930711507,0.5410683730393124,0.3725959293602637,0.433603968392335,0.5179776256799491,0.13588587854774478,-0.08795412885463545,-0.11433000385599566
26.6,0.30490611611784235,0.3290641913384641,0.5402404199042867,0.3863443638168633,0.44991205374861687,0.4971587633026671,0.13260053485824672,-0.06981857760142919,-0.11903096870823021
26.8,0.3090529847001509,0.3258571681197274,0.5393005745407148,0.3849747973857408,0.4575664338631016,0.47687252800899516,0.12548956834601133,-0.04878627460452422,-0.11830158127146193
27.0,0.31319915319940017,0.32276004277322445,0.5382515313879684,0.3816831682049326,0.47252720542292687,0.45288522187102315,0.11530106036027615,-0.025685860266391938,-0.11257723248021037
27.2,0.3173411250287887,0.31977357077641266,0.5370960315553917,0.36977219955861995,0.4819806265601953,0.46324155260883193,0.10284151349042961,-0.0005581284512282776,-0.10191266851442984
27.400000000000002,0.3214754665002743,0.3168984011496616,0.5358368597106572,0.3713344855188419,0.49925490101759856,0.4778010110165522,0.08745255464251667,0.02642438839403881,-0.08795475530081655
27.6,0.3255988086625647,0.31413507771395105,0.5344768409840773,0.3804904948789412,0.5080513259732139,0.4848248522916878,0.0697559964791097,0.05273338951761634,-0.07283883937886508
27.8,0.3297078490531333,0.3114840404162402,0.5330188378912195,0.3833966878892583,0.511546962351207,0.4980600094871027,0.049555959732246094,0.07625304633268189,-0.056627112316378694
28.0,0.3337993533642338,0.30894562672024084,0.5314657472761184,0.38283982454918264,0.5043868329365823,0.5051498423425307,0.025659174784316684,0.09662831122702353,-0.03778072303093831
28.2,0.3378701570229668,0.30652007306030415,0.5298204972773222,0.38074307599367574,0.4908353379554331,0.5208962834619852,0.00040837310705065964,0.11152776497073161,-0.0190216122348205
28.400000000000002,0.34191716668551764,0.30420751635612225,0.5280860443189532,0.3909951320981906,0.48723365058118007,0.5440891051497552,-0.02481157487080836,0.1228830273126969,-0.000769753671033246
28.6,0.345937361645759,0.3020079955859295,0.5262653701289045,0.394577628200785,0.4822244454087098,0.5468331742638767,-0.04939843122135359,0.12932100728524443,0.015784093163627125
28.8,0.34992779515848027,0.29992145341587906,0.5243614787862336,0.40271121466670706,0.48023516150908263,0.5665335192099641,-0.07407331963268292,0.12976379556367687,0.03178701471115314
29.0,0.35388559567757133,0.29794773788326334,0.5223773937997583,0.41599909625802167,0.45635884710581387,0.5547406513512754,-0.09894123445908204,0.12505977240753777,0.04592071378659541
29.2,0.35780796800955816,0.29608660413123933,0.5203161552197956,0.4124915443759267,0.45539965003517685,0.5460489608930625,-0.12065908635879481,0.11371446014674691,0.057873446483232664
29.400000000000002,0.3616921943829502,0.2943377161927173,0.5181808167849254,0.409583309468406,0.4381083235115789,0.5404919627623614,-0.138689355730303,0.09736933148630429,0.06810296233325
29.6,0.3655356354339232,0.2927006488210687,0.515974443105601,0.40254317878171436,0.41792636669147426,0.5417575389755603,-0.15187967513316122,0.07731047507249934,0.07428842919086048
29.8,0.3693357311089243,0.291174889365309,0.5137001068863597,0.39392695362252894,0.4164451369772145,0.5228997703429232,-0.15830427296882563,0.05468539058549154,0.07862149600711447
30.0,0.37309000148484467,0.28975983968741464,0.5113608861883338,0.3879928042215336,0.4269235467509001,0.5319700011726408,-0.1581333412462687,0.02990265746672111,0.07956480685382575
30.2,0.3767960475074659,0.2884548181194361,0.508959861733691,0.37810948547285894,0.43162262458865913,0.5309536542644213,-0.1529957857996517,0.003981361980030592,0.07899265629001759
30.400000000000002,0.3804515516489417,0.28725906145807517,0.5065001142535761,0.395289984183542,0.4463192902615273,0.5365104555082568,-0.14422956650135696,-0.022032360383471672,0.07671707998699592
30.6,0.3840542784851323,0.2861717269944037,0.503984721881057,0.39838340738147004,0.4618733983028851,0.5250637715272344,-0.13198599290570875,-0.047097097619067864,0.07051691208650754
30.8,0.38760207519366496,0.2851918945764085,0.5014167575905195,0.4194412734111383,0.4694853401156333,0.5295387508720516,-0.11445790911939172,-0.07015164669696085,0.06336970201211253
31.0,0.391092871973643,0.28431856870206146,0.49879928668488854,0.44183435565992357,0.47002669694218047,0.5472248116737423,-0.09284543015720331,-0.09029798153244382,0.05555037760515568
31.2,0.39452468238797866,0.28355068064062444,0.4961353643319899,0.4487804267690442,0.4630671309323059,0.5487085038323176,-0.06755944718920236,-0.10599449088242828,0.04456949814736873
31.400000000000002,0.3978956036293741,0.28288709057991485,0.493428033151304,0.4582199681637388,0.4738397996801378,0.567363795710628,-0.039554789478872095,-0.11805017072554122,0.03303230483802527
31.6,0.4012038167110199,0.28232658979727504,0.49068032085229807,0.45413960957534044,0.473291753422724,0.5641868939147318,-0.010251926870107017,-0.12504384662410842,0.018726396371580908
31.8,0.4044475865831289,0.28186790285200497,0.4878952379254591,0.44503360667377284,0.46590043925472246,0.5726600132812022,0.019011192660002407,-0.12651231086342465,0.004809179547665587
