time,T1_rk4,T2_rk4,T3_rk4,T1_exact,T2_exact,T3_exact,dT1,dT2,dT3
7.0,0.4644781047739715,0.6476293442400901,0.0621033233595871,0.4644781028721902,0.647629341511655,0.06210332883837366,1.901781288005111e-09,2.7284351444833987e-09,-5.4787865633176835e-09
7.2,0.45446585063588135,0.6517794966119349,0.0679654070594876,0.45446584882667074,0.6517794937036949,0.06796541262552463,1.8092106146561093e-09,2.9082399821689364e-09,-5.566037034054894e-09
7.4,0.4445701737072689,0.6556388818020095,0.07400168784857872,0.444570171998353,0.6556388787131642,0.07400169349493663,1.7089158976801855e-09,3.088845290655229e-09,-5.646357909006028e-09
7.6000000000000005,0.4347974681039096,0.6592091683086059,0.08020410030922437,0.4347974665028193,0.6592091650387161,0.08020410602880745,1.6010903158836243e-09,3.269889803370063e-09,-5.719583084928814e-09
7.8,0.4251539157099856,0.6624922412981086,0.08656457569170238,0.4251539142240485,0.6624922378470928,0.08656458147726226,1.4859370955910833e-09,3.4510158064549046e-09,-5.7855598784017914e-09
8.0,0.4156454844099574,0.665490197193017,0.093075048659248,0.4156454830462882,0.6654901935611468,0.09307505450339698,1.363669233089837e-09,3.631870248987923e-09,-5.8441489841909444e-09
8.2,0.40627792658638656,0.6682053382279167,0.09972746397058169,0.4062779253518779,0.6682053344158123,0.09972746986580588,1.2345086619625079e-09,3.812104409917083e-09,-5.895224197693949e-09
8.4,0.3970567778588583,0.6706401669569411,0.10651378307371759,0.3970567767601723,0.6706401629655662,0.10651378901239056,1.0986859755313105e-09,3.991374897260869e-09,-5.938672970051684e-09
8.6,0.38798735604788165,0.6727973807050981,0.11342599059388273,0.38798735509144194,0.6727973765357544,0.11342599656827873,9.564397052130857e-10,4.169343648108281e-09,-5.974396005692384e-09
8.8,0.3790747603528879,0.6746798659611722,0.1204561007039163,0.37907475954487163,0.6746798616154941,0.12045610670622375,8.08016265008149e-10,4.345678150663446e-09,-6.00230745662067e-09
9.0,0.3703238707365785,0.6762906927131282,0.1275961633689423,0.37032387008290973,0.6762906881930759,0.12759616939127655,6.53668785766115e-10,4.520052332424029e-09,-6.022334242405947e-09
9.200000000000001,0.36173934750972525,0.6776331087288677,0.13483827045924998,0.3617393470160676,0.6776331040367212,0.13483827649366736,4.936576702974094e-10,4.692146560181243e-09,-6.03441738245003e-09
9.4,0.3533256311116046,0.6787105337863426,0.142174561726679,0.35332563078335555,0.6787105289246951,0.1421745677651889,3.2824903906103486e-10,4.861647528997537e-09,-6.0385098865634035e-09
9.6,0.34508694208186064,0.679526553857693,0.149597230640698,0.34508694192414546,0.6795265488294433,0.14959723667527627,1.577151742537808e-10,5.028249705496535e-09,-6.034578281521874e-09
9.8,0.3370272812199229,0.6800849152524646,0.15709853008097016,0.33702728123758957,0.6800849100608095,0.15709853610357208,-1.766664592395273e-11,5.191655105818427e-09,-6.022601917177184e-09
10.0,0.32915042992826593,0.6803895187251603,0.16467077788363202,0.3291504301258799,0.6803895133735872,0.16467078388620443,-1.9761398073470104e-10,5.351573073575366e-09,-6.002572411345497e-09
10.200000000000001,0.32145995073586264,0.6804444135524812,0.17230636223883564,0.32145995111770287,0.6804444080447601,0.17230636821332992,-3.818402261046572e-10,5.507721057007586e-09,-5.974494288185639e-09
10.4,0.3139591879981855,0.680253791585639,0.17999774693736792,0.3139591885682405,0.6802537859258135,0.17999775287575173,-5.700550032017304e-10,5.659825497161819e-09,-5.93838381246492e-09
10.6,0.3066512687700782,0.6798219812831052,0.18773747646438035,0.3066512695320422,0.6798219754754848,0.1877374823586501,-7.619639919020926e-10,5.807620384601364e-09,-5.894269738959679e-09
10.8,0.299539103847773,0.6791534417291297,0.1955181809384618,0.29953910480504314,0.6791534357782802,0.19551818678065458,-9.572701520355054e-10,5.950849479852138e-09,-5.842192785099343e-09
11.0,0.29262538897626844,0.678252756643296,0.20333258089446718,0.29262539013194216,0.678252750554031,0.20333258667667195,-1.1556737233853198e-09,6.089264981135045e-09,-5.782204770543586e-09
11.200000000000001,0.28591260621821896,0.6771246283863179,0.21117349190868695,0.28591260757509185,0.677124622163689,0.21117349762305646,-1.3568728918222916e-09,6.222628967655908e-09,-5.71436950536075e-09
11.4,0.2794030254804266,0.6757738719671988,0.21903382906510888,0.27940302704099085,0.6757738656164863,0.21903383470387047,-1.5605642333937908e-09,6.350712511427048e-09,-5.638761596538089e-09
11.6,0.27309870619395943,0.6742054090567966,0.22690661126168146,0.27309870796040225,0.6742054025835003,0.22690661681714835,-1.766442825346104e-09,6.473296343401103e-09,-5.5554668920709815e-09
11.8,0.2670014991438634,0.6724242620127471,0.23478496535564713,0.2670015011180666,0.6724242554225754,0.23478497082022895,-1.9742031898140056e-09,6.59017163062714e-09,-5.464581814829117e-09
12.0,0.2611130484443783,0.670435547920604,0.24266213014716612,0.26111305062791745,0.6704355412194656,0.24266213551337912,-2.183539127287304e-09,6.701138421938424e-09,-5.36621300173401e-09
12.200000000000001,0.2554347936555147,0.6682444726559648,0.2505314602006031,0.25543479604965913,0.6682444658499562,0.2505314654610805,-2.3941444382558075e-09,6.806008534532282e-09,-5.260477442536882e-09
12.4,0.2499679720368,0.6658563249722452,0.25838642950299723,0.24996797464251383,0.6658563180676429,0.25838643465049915,-2.60571383914332e-09,6.904602334323329e-09,-5.147501924707143e-09
12.6,0.24471362093395924,0.6632764706186752,0.26622063495938375,0.2447136237519015,0.6632764636219236,0.26622063998680656,-2.81794226841825e-09,6.996751622523334e-09,-5.027422811387794e-09
12.8,0.23967258029425298,0.660510346492974,0.2740277997247765,0.2396725833247792,0.6605103394106757,0.2740278046251621,-3.0305262188612403e-09,7.082298303373591e-09,-4.900385597306212e-09
13.0,0.23484549530616045,0.657563454833069,0.28180177637276527,0.23484549854932407,0.6575634476719739,0.2818017811393099,-3.2431636265428665e-09,7.161095050278732e-09,-4.76654465897397e-09
13.200000000000001,0.23023281915906352,0.6544413574521063,0.2895365499008195,0.23023282261461805,0.6544413502191018,0.28953655452688287,-3.4555545369574503e-09,7.233004528650611e-09,-4.626063365709143e-09
13.4,0.22583481591855967,0.6511496700209003,0.29722624057252606,0.22583481958596077,0.6511496627229996,0.29722624505163886,-3.6674011050230604e-09,7.297900728175932e-09,-4.4791128028798255e-09
13.6,0.22165156351300777,0.6476940564018514,0.304865106597125,0.22165156739141642,0.6476940490461833,0.30486511092299756,-3.878408649793386e-09,7.355668074637833e-09,-4.32587254906025e-09
13.8,0.21768295682689212,0.6440802230382549,0.312447546646836,0.21768296091517736,0.6440802156320533,0.3124475508133655,-4.088285238124101e-09,7.406201540938184e-09,-4.166529510296613e-09
14.0,0.2139287108965736,0.6403139134028096,0.3199681022125991,0.21392871519331597,0.6403139059534024,0.31996810621387706,-4.296742378562257e-09,7.449407202209102e-09,-4.001277975618223e-09
14.200000000000001,0.21038836420398582,0.6364009025090165,0.32742145979897946,0.21038836870748112,0.6364008950238149,0.3274214636292988,-4.503495298902038e-09,7.485201569679134e-09,-3.830319339481747e-09
14.4,0.20706128206382735,0.6323469914890464,0.33480245295910777,0.207061286772091,0.6323469839755345,0.33480245661296903,-4.708263667829726e-09,7.513511923740168e-09,-3.653861269103942e-09
14.6,0.20394666009979642,0.6281580022415355,0.34210606417064937,0.20394666501056763,0.6281579947072593,0.3421060676427674,-4.910771206345643e-09,7.534276202925128e-09,-3.47211803752856e-09
14.8,0.20104352780541493,0.6238397721526519,0.34932742655391447,0.20104353291616137,0.623839764605209,0.34932742983922405,-5.110746437164693e-09,7.54744289288567e-09,-3.2853095799367793e-09
15.0,0.19835075218499362,0.6193981488936552,0.3564618254333322,0.19835075749291664,0.6193981413406838,0.3564618285269939,-5.307923017783267e-09,7.552971359459093e-09,-3.0936616601806577e-09
15.200000000000001,0.1958670414702966,0.6148389852980555,0.363504699743629,0.19586704697233628,0.6148389777472241,0.3635047026410338,-5.502039684968096e-09,7.550831404579128e-09,-2.8974048160712584e-09
15.4,0.19359094890847564,0.6101681343213516,0.3704516432821539,0.19359095460131676,0.6101681267803485,0.3704516459789289,-5.6928411151790925e-09,7.541003155253634e-09,-2.6967749700013144e-09
15.6,0.19152087661685913,0.6053914440862166,0.37729840580890545,0.1915208824969367,0.6053914365627396,0.37729840830091776,-5.880077563746866e-09,7.523476952542296e-09,-2.492012318722203e-09
15.8,0.1896550795001991,0.6005147530158697,0.38404089399591235,0.18965508556370458,0.6005147455176161,0.38404089627927346,-6.06350547549539e-09,7.498253573601232e-09,-2.2833611112993424e-09
16.0,0.18799166922600152,0.5955438850582576,0.3906751722277219,0.18799167546888915,0.5955438775929136,0.39067517429879134,-6.242887623519877e-09,7.465344009638386e-09,-2.0710694270675845e-09
16.2,0.18652861825358988,0.5904846450035447,0.39719746325484656,0.18652862467158324,0.5904846375787756,0.3971974651102352,-6.417993358986962e-09,7.42476913284662e-09,-1.8553886205197045e-09
16.4,0.18526376391258098,0.5853428138972898,0.40360414870211025,0.1852637705011799,0.5853428065207303,0.4036041503386838,-6.588598916446031e-09,7.376559474359112e-09,-1.6365735433510054e-09
16.6,0.18419481252648293,0.5801241445515691,0.4098917694339289,0.18419481928097042,0.5801241372308132,0.40989177084881023,-6.754487497095951e-09,7.320755890383168e-09,-1.41488132321399e-09
16.8,0.18331934357716007,0.5748343571561788,0.41605702577864206,0.18331935049260967,0.5748343498987708,0.4160570269692135,-6.915449601851975e-09,7.257408007887989e-09,-1.1905714192295136e-09
17.0,0.18263481390594716,0.5694791349919336,0.42209677761410014,0.18263482097723013,0.5694791278053579,0.4220967785780058,-7.071282975834592e-09,7.186575667894601e-09,-9.639056774979338e-10
17.2,0.1821385619472362,0.5640641202479563,0.4280080443167884,0.18213856916902946,0.5640641131396288,0.4280080450519357,-7.221793246747765e-09,7.108327482185928e-09,-7.35147276387238e-10
17.400000000000002,0.18182781199040202,0.5585949099447314,0.4337880045768476,0.18182781935719536,0.55859490292199,0.4337880050814086,-7.366793342011846e-09,7.0227413884182965e-09,-5.045610040887993e-10
17.6,0.18169967846597865,0.5530770519645785,0.43943399608142397,0.18169968597208322,0.5530770450346746,0.43943399635383606,-7.50610457123102e-09,6.929903872965326e-09,-2.724120928832008e-10
17.8,0.1817511702520495,0.5475160411910808,0.4449435150688507,0.1817511778916055,0.5475160343611707,0.44494351510781766,-7.639555987815072e-09,6.829910081940227e-09,-3.896694078520113e-11
18.0,0.18197919499686233,0.5419173157588871,0.45031421575623165,0.18197920276384727,0.5419173090360232,0.45031421556072343,-7.766984944090893e-09,6.722863932218104e-09,1.955082207238945e-10
18.2,0.18238056345373696,0.5362862534151854,0.45554390964305874,0.18238057134197402,0.5362862468063078,0.455543909212312,-7.88823706354691e-09,6.6088776673467464e-09,4.307467160735712e-10
18.400000000000002,0.18295199382438915,0.5306281679940335,0.4606305646935585,0.18295200182755558,0.5306281615059623,0.46063056402707603,-8.003166435122111e-09,6.488071191412814e-09,6.664824803159775e-10
18.6,0.18369011610685126,0.5249483060046135,0.4655723044005162,0.18369012421848677,0.5249482996440411,0.4655723034980659,-8.111635502183745e-09,6.360572402108744e-09,9.024503366816816e-10
18.8,0.18459147644423388,0.5192518433343647,0.47036740673338256,0.18459148465774933,0.5192518371078477,0.4703674055949967,-8.21351545110538e-09,6.226516968688145e-09,1.1383858855573692e-09
19.0,0.185652541470633,0.5135438820678322,0.47501430297351604,0.1856525497793192,0.5135438759817847,0.4750143015994898,-8.308686183511327e-09,6.086047443787379e-09,1.374026226130809e-09
19.2,0.18686970265055494,0.5078294474219628,0.4795115764394635,0.1868697110475911,0.5078294414826492,0.47951157483035345,-8.397036149743187e-09,5.939313596492468e-09,1.6091100674131553e-09
19.400000000000002,0.18823928060829595,0.502113484798462,0.48385796110522317,0.1882392890867586,0.5021134790119897,0.4838579592618454,-8.478462654171182e-09,5.786472301316792e-09,1.8433777837500998e-09
19.6,0.18975752944378416,0.49640085695372105,0.48805234011447574,0.18975753799665604,0.49640085132603445,0.48805233803790316,-8.55287188294973e-09,5.627686594511516e-09,2.0765725805560464e-09
19.8,0.19142064103146114,0.490696341286713,0.4920937441938069,0.19142064965163988,0.49069633582358646,0.4920937418853673,-8.620178737483997e-09,5.463126562244014e-09,2.3084396061356927e-09
20.0,0.1932247492988537,0.48500462724514937,0.49598134996797805,0.19322475797916083,0.48500462195218186,0.495981347429251,-8.680307139741217e-09,5.292967508729873e-09,2.5387270619070534e-09
20.2,0.19516593448156003,0.47933031385008756,0.4997144781803336,0.19516594321474978,0.47933030873269644,0.4997144754131474,-8.733189754694948e-09,5.117391121967074e-09,2.7671862024014615e-09
20.400000000000002,0.19724022735144955,0.47367790733907056,0.5032925918214609,0.19724023613021785,0.4736779024024863,0.5032925888278894,-8.778768295636397e-09,4.936584252490661e-09,2.993571501797021e-09
20.6,0.19944361341495373,0.4680518189277834,0.5067152941692439,0.1994436222319468,0.46805181417704445,0.5067152909516023,-8.816993080085211e-09,4.750738968883894e-09,3.2176415976081785e-09
20.8,0.20177203707840277,0.4624563626901078,0.5099823267434705,0.20177204592622622,0.46245635813005515,0.5099823233043121,-8.847823446123115e-09,4.560052668800552e-09,3.439158402507303e-09
21.0,0.20422140577744244,0.45689575355635886,0.5130935671781799,0.20422141464867002,0.4568957491916318,0.5130935635202918,-8.871227585860453e-09,4.364727079764208e-09,3.6578881035254085e-09
21.2,0.20678759406764732,0.4513741054293941,0.5160490270149398,0.2067876029548296,0.45137410126442556,0.5160490231413384,-8.887182267880434e-09,4.16496853672399e-09,3.87360143960791e-09
21.400000000000002,0.20946644767352657,0.44589542941818516,0.5188488494202695,0.20946645656919977,0.4458954254571977,0.5188488453341961,-8.895673198061615e-09,3.960987482454215e-09,4.086073479570018e-09
21.6,0.21225378749320292,0.44046363218835594,0.5214933068304223,0.21225379638989733,0.44046362843535797,0.5214933025353381,-8.896694408955241e-09,3.75299796795403e-09,4.295084177208253e-09
21.8,0.21514541355612812,0.4350825144290959,0.5239827985267571,0.215145422446377,0.435082510887878,0.5239827940263384,-8.890248870407902e-09,3.5412178744920197e-09,4.500418704367348e-09
22.0,0.21813710893128313,0.4297557694357714,0.5263178481449265,0.2181371178076309,0.4297557661099032,0.5263178434430593,-8.87634776791657e-09,3.3258681919612343e-09,4.701867228895651e-09
22.2,0.22122464358339625,0.4244869818074705,0.5284991011211144,0.22122465243840714,0.4244869787002976,0.5284990962218886,-8.85501089120666e-09,3.107172907856892e-09,4.899225802823537e-09
22.400000000000002,0.22440377817479862,0.4192796262586332,0.5305273220785491,0.22440378700106486,0.41927962337327424,0.5305273169862542,-8.826266245653969e-09,2.8853589517652267e-09,5.092294919073481e-09
22.6,0.22767026781062227,0.4141370665438344,0.5324033921575242,0.22767027660077227,0.4141370638831793,0.5324033868766418,-8.790149996773522e-09,2.6606551406516132e-09,5.280882398039921e-09
22.8,0.2310198657251335,0.40906255449471196,0.5341283062921354,0.23101987447183994,0.4090625520614192,0.5341283008273342,-8.746706442464003e-09,2.433292733972081e-09,5.464801167143207e-09
23.0,0.23444832690708123,0.4040592291679484,0.5357031704369513,0.23444833560306919,0.4040592269644434,0.5357031647930808,-8.695987957496598e-09,2.203504989584104e-09,5.643870482074931e-09
23.2,0.23795141166202788,0.399130116103144,0.5371291987468092,0.23795142030008246,0.3991301141316177,0.5371291929288932,-8.638054577181364e-09,1.9715262755681806e-09,5.8179160378202255e-09
23.400000000000002,0.24152488910971748,0.39427812668934376,0.5384077107129198,0.2415248976826917,0.3942781249517511,0.5384077047261505,-8.572974219411833e-09,1.7375926808504971e-09,5.986769302523953e-09
23.6,0.24516454061462462,0.3895060576389098,0.5395401282584467,0.2451645491154467,0.38950605613696926,0.5395401221081774,-8.500822074042347e-09,1.5019405164018451e-09,6.150269293847543e-09
23.8,0.24886616314791524,0.3848165905673631,0.5405279727967028,0.24886617156959623,0.38481658930255525,0.5405279664884418,-8.421680991466118e-09,1.2648078695498555e-09,6.308261024656758e-09
24.0,0.25262557257913837,0.38021229167774995,0.5413728622550928,0.2526255809147794,0.3802122906513175,0.5413728557944963,-8.335641010770445e-09,1.0264324390441004e-09,6.4605965022224154e-09
24.2,0.25643860689605685,0.3756956115480284,0.5420765080678959,0.256438615138856,0.375695610760976,0.5420765014607613,-8.242799165447678e-09,7.870523677233621e-10,6.607134617198085e-09
24.400000000000002,0.26030112935111066,0.371268885019904,0.5426407121409665,0.2603011374943701,0.37126888447299816,0.542640705393225,-8.143259455639651e-09,5.469058539375737e-10,6.7477415877092994e-09
24.6,0.2642090315330973,0.3669343311874882,0.5430673637913958,0.26420903957022984,0.36693433088125793,0.5430673569091055,-8.037132515070766e-09,3.062302633694003e-10,6.882290293219739e-09
24.8,0.2681582363627378,0.36269405348409406,0.543358436665149,0.26815824428727364,0.36269405341883154,0.543358429654488,-7.924535860848181e-09,6.526251761229673e-11,7.01066105168735e-09
25.0,0.272144701010887,0.35855003986543127,0.5435159856356628,0.2721447088164798,0.35855004004119223,0.5435159785029212,-7.80559278323878e-09,-1.75760961340643e-10,7.132741619564342e-09
25.2,0.27616441973822914,0.3545041630874068,0.5435421436863451,0.27616442741866276,0.35450416350401215,0.5435421364379183,-7.680433622425653e-09,-4.166053613197107e-10,7.2484268587302836e-09
25.400000000000002,0.2802134266553923,0.3505581810766934,0.5434391187798954,0.280213434204586,0.3505581817337308,0.5434391114222763,-7.549193714595503e-09,-6.570374244674326e-10,7.357619069559007e-09
25.6,0.28428779840249213,0.3467137373921767,0.5432091907173122,0.28428780581450686,0.34671373828900176,0.5432091832570846,-7.412014724206273e-09,-8.968250586605109e-10,7.460227657851703e-09
25.8,0.28838365674720956,0.3429723617753458,0.5428547079894258,0.28838366401625326,0.34297236291108435,0.5428547004332556,-7.269043700297573e-09,-1.1357385587551505e-09,7.556170245059946e-09
26.0,0.2924971711005831,0.3393354707876558,0.5423780846237423,0.2924971782210163,0.33933547216120585,0.542378076978371,-7.120433187512987e-09,-1.3735500514755472e-09,7.645371224995756e-09
26.2,0.2966245609497858,0.33580436853284407,0.5417817970293514,0.2966245679161266,0.33580437014287806,0.5417817893015884,-6.9663408375220115e-09,-1.6100339950142484e-09,7.727762985076936e-09
26.400000000000002,0.3007620982072365,0.3323802474621474,0.5410683808425973,0.30076210501416567,0.33238024930711507,0.5410683730393124,-6.806929186975452e-09,-1.8449676786325142e-09,7.80328490712634e-09
26.6,0.304906109475477,0.32906418926033293,0.5402404277761713,0.30490611611784235,0.3290641913384641,0.5402404199042867,-6.642365324438515e-09,-2.0781311671491665e-09,7.871884588617206e-09
26.8,0.3090529782273297,0.32585716581042,0.5393005824742316,0.3090529847001509,0.3258571681197274,0.5393005745407148,-6.472821223457714e-09,-2.309307411962891e-09,7.933516843472432e-09
27.0,0.3131991469009275,0.3227600402349417,0.5382515393761121,0.31319915319940017,0.32276004277322445,0.5382515313879684,-6.298472687848999e-09,-2.5382827506525985e-09,7.988143702064576e-09
27.2,0.3173411189092889,0.3197735680115655,0.537096039591127,0.3173411250287887,0.31977357077641266,0.5370960315553917,-6.1194997957869646e-09,-2.7648471845331812e-09,8.035735299394275e-09
27.400000000000002,0.3214754605641879,0.3168983981608677,0.5358368677869256,0.3214754665002743,0.3168984011496616,0.5358368597106572,-5.936086400204488e-09,-2.988793934566303e-09,8.076268431800315e-09
27.6,0.32559880291414517,0.3141350745040306,0.5344768490938054,0.3255988086625647,0.31413507771395105,0.5344768409840773,-5.748419518170067e-09,-3.2099204405611204e-09,8.109728111271863e-09
27.8,0.3297078434964429,0.3114840369882125,0.5330188460273259,0.3297078490531333,0.3114840404162402,0.5330188378912195,-5.556690385599694e-09,-3.428027750551621e-09,8.136106344203142e-09
28.0,0.3337993480031412,0.3089456230773192,0.5314657554315209,0.3337993533642338,0.30894562672024084,0.5314657472761184,-5.361092569877712e-09,-3.6429216310196466e-09,8.155402464460337e-09
28.2,0.337870151861144,0.30652006920589214,0.529820505444945,0.3378701570229668,0.30652007306030415,0.5298204972773222,-5.161822802524085e-09,-3.854412011783381e-09,8.167622800314689e-09
28.400000000000002,0.34191716172643727,0.304207512293809,0.5280860524917347,0.34191716668551764,0.30420751635612225,0.5280860443189532,-4.959080368571733e-09,-4.062313263553108e-09,8.17278145159861e-09
28.6,0.34593735689269217,0.3020079913194849,0.5262653782998041,0.345937361645759,0.3020079955859295,0.5262653701289045,-4.753066829010777e-09,-4.266444586509266e-09,8.17089962357187e-09
28.8,0.34992779061449375,0.2999214489492489,0.5243614869482385,0.34992779515848027,0.29992145341587906,0.5243614787862336,-4.5439865203888985e-09,-4.466630176835906e-09,8.16200484976548e-09
29.0,0.35388559134552644,0.2979477332205641,0.5223774019458907,0.35388559567757133,0.29794773788326334,0.5223773937997583,-4.332044889476805e-09,-4.66269922672069e-09,8.146132324249322e-09
29.2,0.3578079638921086,0.29608659927675346,0.5203161633431191,0.35780796800955816,0.29608660413123933,0.5203161552197956,-4.117449547980101e-09,-4.854485868843739e-09,8.123323569364516e-09
29.400000000000002,0.36169219048254064,0.2943377111508877,0.5181808248785529,0.3616921943829502,0.2943377161927173,0.5181808167849254,-3.900409550894324e-09,-5.041829620466842e-09,8.093627434924144e-09
29.6,0.3655356317527882,0.2927006435964932,0.5159744511626997,0.3655356354339232,0.2927006488210687,0.515974443105601,-3.6811350079268834e-09,-5.224575494455763e-09,8.057098654923323e-09
29.8,0.36933572764908723,0.291174883962735,0.5137001149001589,0.3693357311089243,0.291174889365309,0.5137001068863597,-3.4598370834970638e-09,-5.402573999280236e-09,8.013799179806824e-09
30.0,0.37308999824811695,0.2897598341117333,0.5113608941521308,0.37309000148484467,0.28975983968741464,0.5113608861883338,-3.2367277191802657e-09,-5.575681361058571e-09,7.963797066246059e-09
30.2,0.3767960444954465,0.2884548123756767,0.508959869640858,0.3767960475074659,0.2884548181194361,0.508959861733691,-3.0120194116634025e-09,-5.743759357024203e-09,7.907167032250584e-09
30.400000000000002,0.3804515488630165,0.2872590555513993,0.5065001220975655,0.3804515516489417,0.28725906145807517,0.5065001142535761,-2.7859251572337485e-09,-5.906675870637201e-09,7.84398934694508e-09
30.6,0.3840542759264746,0.2861717209300992,0.5039847296554075,0.3840542784851323,0.2861717269944037,0.503984721881057,-2.5586576746228218e-09,-6.064304503006213e-09,7.774350496703164e-09
30.8,0.3876020728632353,0.28519188835988346,0.5014167652888627,0.38760207519366496,0.2851918945764085,0.5014167575905195,-2.3304296825621407e-09,-6.21652501697767e-09,7.698343185147394e-09
31.0,0.39109286987218933,0.2843185623388384,0.49879929430095366,0.391092871973643,0.28431856870206146,0.49879928668488854,-2.1014536777386184e-09,-6.3632230595800365e-09,7.616065111903936e-09
31.2,0.3945246805160374,0.28355067413633367,0.49613537185961026,0.39452468238797866,0.28355068064062444,0.4961353643319899,-1.8719412686607484e-09,-6.5042907726464705e-09,7.527620360381349e-09
31.400000000000002,0.3978956019872704,0.28288708394028866,0.4934280405844222,0.3978956036293741,0.28288709057991485,0.493428033151304,-1.6421036752589657e-09,-6.63962618219216e-09,7.433118176525255e-09
31.6,0.4012038152988691,0.28232658302814123,0.49068032818497087,0.4012038167110199,0.28232658979727504,0.49068032085229807,-1.4121507851960757e-09,-6.769133809036987e-09,7.33267280228489e-09
31.8,0.4044475854008375,0.28186789595928047,0.48789524515186306,0.4044475865831289,0.28186790285200497,0.4878952379254591,-1.1822914314230104e-09,-6.892724502272074e-09,7.226403975213458e-09
32.0,0.40762526122373194,0.28150968278672484,0.4850757825015242,0.40762526217646494,0.28150968979704,0.485075775387088,-9.527330036007697e-10,-7.010315161704028e-09,7.1144362068231715e-09
32.2,0.41073527565038714,0.28125054128584465,0.4822249095757493,0.41073527637406837,0.28125054840767405,0.48222490257885053,-7.236812260558168e-10,-7.121829403988755e-09,6.996898782585248e-09
32.4,0.413776145417082,0.28108900919795704,0.47934557189694227,0.41377614591242207,0.28108901642515416,0.47934556502301684,-4.953400467577751e-10,-7.22719711854225e-09,6.873925428863004e-09
32.6,0.4167464709454264,0.28102356648664034,0.47644068907991444,0.41674647121333797,0.28102357381299514,0.4764406823342599,-2.679115818082778e-10,-7.326354800607504e-09,6.745654534956458e-09
32.8,0.4196449361062878,0.2810526376046438,0.47351315280104955,0.41964493614788323,0.28105264502388877,0.47351314618882095,-4.159544930715242e-11,-7.419244996142993e-09,6.612228597990821e-09
33.0,0.4224703079171098,0.28117459376929294,0.4705658248255784,0.4224703077336987,0.28117460127511024,0.47056581835178407,1.8341111962527634e-10,-7.505817301023399e-09,6.473794333938798e-09
33.2,0.42522143617400976,0.28138775524432363,0.4676015350936479,0.4252214357670967,0.2813877628303507,0.4676015287631456,4.0691305880358186e-10,-7.586027084283131e-09,6.330502289042528e-09
33.4,0.42789725302007436,0.28169039362610193,0.4646230798658051,0.42789725239135573,0.2816904012859385,0.4646230736832988,6.287186327114114e-10,-7.659836542828202e-09,6.182506284702072e-09
33.6,0.43049677245130036,0.28208073413222257,0.4616332199284584,0.430496771602662,0.28208074185943693,0.4616332138984941,8.486383817896126e-10,-7.727214368369317e-09,6.029964305653834e-09
33.8,0.43301908976165804,0.282556957890509,0.45863467885981424,0.4330190886951717,0.28255696567864436,0.45863467298677696,1.0664863436815608e-09,-7.788135358843817e-09,5.873037278725235e-09
34.0,0.4354633809287788,0.28311720422647,0.45563014135673247,0.4354633796466991,0.28311721206905094,0.45563013564484295,1.2820796646551003e-09,-7.84258091801604e-09,5.711889516923918e-09
34.2,0.4378289019417963,0.28375957294730497,0.45262225162288,0.4378289004465574,0.2837595808378435,0.45262224607619217,1.4952388771583003e-09,-7.890538500365807e-09,5.546687831259334e-09
34.4,0.44011498807288957,0.28448212662058225,0.4496136118185094,0.44011498636710134,0.2844821345525843,0.44961360644090737,1.7057882328863627e-09,-7.932002055177634e-09,5.377602030343098e-09
34.6,0.4423210530941027,0.28528289284575425,0.4466067805721244,0.4423210511805474,0.285282900812726,0.4466067753673197,1.9135553142035633e-09,-7.966971748984975e-09,5.20480469834439e-09
34.800000000000004,0.4444465884410297,0.2861598665167074,0.44360427155424426,0.44444658632265766,0.2861598745121615,0.4436042665257739,2.1183720333439737e-09,-7.995454132103674e-09,5.028470362322679e-09
35.0,0.44649116232497676,0.28711101207358575,0.4406085521134187,0.44649116000490296,0.28711102009104716,0.44060854726464294,2.3200737997441934e-09,-8.017461416987004e-09,4.8487757697834866e-09
35.2,0.44845441879522613,0.2881342657421636,0.4376220419745915,0.4484544162767259,0.28813427377517586,0.4376220373086913,2.518500241688315e-09,-8.033012255381777e-09,4.665900166234138e-09
35.4,0.45033607675304205,0.2892275377590845,0.4346471119998546,0.45033607403954656,0.28922754580121557,0.43464710751983093,2.7134954838636816e-09,-8.042131072194536e-09,4.480023685360379e-09
35.6,0.4521359289190731,0.29038871458132304,0.431686083011585,0.45213592601416547,0.29038872262617155,0.43168607872025605,2.904907647760524e-09,-8.04484850958076e-09,4.2913289588497605e-09
35.800000000000004,0.453853840755815,0.29161566107826775,0.4287412246778984,0.45385383766322546,0.2916156691194684,0.4287412205778992,3.092589517805777e-09,-8.041200649788749e-09,4.099999173501345e-09
36.0,0.4554897493468084,0.29290622270486516,0.42581475446030775,0.4554897460704099,0.29290623073609456,0.4258147505540886,3.276398541363079e-09,-8.031229403737683e-09,3.9062191814487335e-09
36.2,0.4570436622342549,0.29425822765430704,0.4229088366234193,0.45704365877805864,0.29425823566929,0.4229088329132445,3.4561962736212593e-09,-8.01498295510683e-09,3.7101748340262475e-09
36.4,0.45851565621674045,0.29566948898878803,0.4200255813064528,0.45851565258489063,0.2956694969813021,0.4200255777944003,3.6318498208842698e-09,-7.992514095001013e-09,3.5120524821685706e-09
36.6,0.4599058761087602,0.29713780674690043,0.41716704365632057,0.4599058723055297,0.29713781471078227,0.4171670403442811,3.803230508303557e-09,-7.963881831773989e-09,3.3120394760111083e-09
